categories,collectDate,content,createDate,description,docId,docType,domain,fromCrawler,link,logoLink,numComments,numDislikes,numLikes,numShares,numViews,pictures,postId,postLink,provinces,reactions,source,sourceId,sourceName,tags,title,type,userId,userName
[],2026-01-14T16:25:52.436311+07:00,"trước xem video ông kia người Mỹ nói về chiến tranh ở Việt Nam xong ổng gọi là ""Vietnam war"". Xong có ông người Việt vào chỉnh là ko phải ""Vietnam war"" nha m nó là ""Resistance war against America"". Xong ông người Mỹ rep là ""ok nếu m muốn v nhưng t nói thiệt cái war nào của Mỹ cũng là Resistance war against America hết t gọi v t ko phân biệt đc"" :)))))))))",2025-12-10T00:29:45+07:00,,3783944739726027896,threads,threads.com,threads_crawler_v1,https://www.threads.net/@ccccccccucai/post/DSDRbFNE-x4,https://instagram.fhan4-5.fna.fbcdn.net/v/t51.2885-19/432348171_267886349704251_599083442256430622_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fhan4-5.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QEMgDyq-qc19kk67ad_wAMNFs3fWoXgj_05NDBCVq_Y7SlJH3fo87t0VALlJJdrG9c&_nc_ohc=Fn-rc1EdicQQ7kNvwEf_PBY&_nc_gid=RwdnE0mOpKW9Obvvm2aV-w&edm=AJhczIQBAAAA&ccb=7-5&oh=00_AfrfWHyDvj9zsiMwB0O1lZHhc78XWta2LrM_F2mK_haWJQ&oe=696D2F25&_nc_sid=4a2096,683,0,27273,1820,0,[],,https://www.threads.net/@ccccccccucai/post/DSDRbFNE-x4,[],"{'likes': 27273, 'reposts': 1798, 'quotes': 22}",threads,3783944739726027896,Củ Cải,,"trước xem video ông kia người Mỹ nói về chiến tranh ở Việt Nam xong ổng gọi là ""Vietnam war"". Xong có ông người Việt vào chỉnh là ko phải ""Vietnam war"" nha m nó là ""Resistance war against America"". Xong ông người Mỹ rep là ""ok nếu m muốn v nhưng t nói thiệt cái war nào của Mỹ cũng là Resistance war against America hết t gọi v t ko phân biệt đc"" :)))))))))",threads,65220626324,ccccccccucai
[],2026-01-14T16:25:52.436435+07:00,"Sascha Riley, a decorated Iraq war veteran, has come forward with detailed allegations about child trafficking and abuse within the Epstein network. Journalist Lisa Noelle Volding has published his full testimony.
Before clicking: This contains extremely disturbing descriptions of child abuse, violence, and murder. It may be deeply traumatic to read or listen to. Please take care of your mental health.",2026-01-13T09:04:25+07:00,,3808846151730978984,threads,threads.com,threads_crawler_v1,https://www.threads.net/@legallysammy/post/DTbvWUWCeCo,https://instagram.fhan3-2.fna.fbcdn.net/v/t51.2885-19/612096362_18553658080010527_1903761740407382553_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fhan3-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEMgDyq-qc19kk67ad_wAMNFs3fWoXgj_05NDBCVq_Y7SlJH3fo87t0VALlJJdrG9c&_nc_ohc=cHnjJq5ooHoQ7kNvwFCQf9p&_nc_gid=RwdnE0mOpKW9Obvvm2aV-w&edm=AJhczIQBAAAA&ccb=7-5&oh=00_AfpA4Pac8vA01D3AUd7PCGzOqiXX8heAieMqn8AxPJ3jTw&oe=696D326D&_nc_sid=4a2096,187,0,5275,1041,0,[],,https://www.threads.net/@legallysammy/post/DTbvWUWCeCo,[],"{'likes': 5275, 'reposts': 1003, 'quotes': 38}",threads,3808846151730978984,Samuel del Rosario,,"Sascha Riley, a decorated Iraq war veteran, has come forward with detailed allegations about child trafficking and abuse within the Epstein network. Journalist Lisa Noelle Volding has published his full testimony.
Before clicking: This contains extremely disturbing descriptions of child abuse, violence, and murder. It may be deeply traumatic to read or listen to. Please take care of your mental health.",threads,63260723871,legallysammy
[],2026-01-14T16:25:52.436538+07:00,"BREAKING: The United States military used an aircraft that looked like a civilian aircraft when striking a boat, per the NYT. 

This is a violation of the laws of war. This is textbook perfidy.",2026-01-13T07:28:00+07:00,,3808797624582125194,threads,threads.com,threads_crawler_v1,https://www.threads.net/@aaronparnas/post/DTbkUJ6kbaK,https://instagram.fhan3-3.fna.fbcdn.net/v/t51.2885-19/363308494_227453469765682_4538736073011655090_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fhan3-3.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QEMgDyq-qc19kk67ad_wAMNFs3fWoXgj_05NDBCVq_Y7SlJH3fo87t0VALlJJdrG9c&_nc_ohc=3V5VNFrl5igQ7kNvwGqi85H&_nc_gid=RwdnE0mOpKW9Obvvm2aV-w&edm=AJhczIQBAAAA&ccb=7-5&oh=00_AfqDzwpm8P0vWeZ5ylCwD0qlUIUY84sCMlo0aW7ae2TU8g&oe=696D207B&_nc_sid=4a2096,843,0,36308,3415,0,[],,https://www.threads.net/@aaronparnas/post/DTbkUJ6kbaK,[],"{'likes': 36308, 'reposts': 3333, 'quotes': 82}",threads,3808797624582125194,Aaron Parnas,,"BREAKING: The United States military used an aircraft that looked like a civilian aircraft when striking a boat, per the NYT. 

This is a violation of the laws of war. This is textbook perfidy.",threads,63265609167,aaronparnas
[],2026-01-14T16:25:52.436593+07:00,I cannot believe the President of the United State has declared war on Minnesota and Congress and SCOTUS sit by and do nothing. He has declared war on his owned damned country?!?,2026-01-13T21:16:12+07:00,,3809214473572354144,threads,threads.com,threads_crawler_v1,https://www.threads.net/@jcresists/post/DTdDGGyjohg,https://instagram.fhan4-5.fna.fbcdn.net/v/t51.2885-19/472456297_606982235250554_6026764864331823216_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fhan4-5.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QEMgDyq-qc19kk67ad_wAMNFs3fWoXgj_05NDBCVq_Y7SlJH3fo87t0VALlJJdrG9c&_nc_ohc=6s3O_9SrkJsQ7kNvwFgKQlc&_nc_gid=RwdnE0mOpKW9Obvvm2aV-w&edm=AJhczIQBAAAA&ccb=7-5&oh=00_AfokyGUyvWOdBSjVkNW5o-rh-uOF1WKBaAf3RBylbTwEfg&oe=696D27A0&_nc_sid=4a2096,175,0,9379,872,0,[],,https://www.threads.net/@jcresists/post/DTdDGGyjohg,[],"{'likes': 9379, 'reposts': 856, 'quotes': 16}",threads,3809214473572354144,JC Resists,,I cannot believe the President of the United State has declared war on Minnesota and Congress and SCOTUS sit by and do nothing. He has declared war on his owned damned country?!?,threads,63261888028,jcresists
[],2026-01-14T16:25:52.436629+07:00,"I can't believe I'm posting this video - but we actually have to have a conversation about the real world implications of America going to war over Greenland. 

Let me walk you through it. It doesn't turn out well for us.",2026-01-11T09:43:55+07:00,,3807415717663245260,threads,threads.com,threads_crawler_v1,https://www.threads.net/@senchrismurphy/post/DTWqGwzjoPM,https://instagram.fhan4-3.fna.fbcdn.net/v/t51.2885-19/570566233_17847509361591502_2836687104386371720_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MzcuYzIifQ&_nc_ht=instagram.fhan4-3.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QEMgDyq-qc19kk67ad_wAMNFs3fWoXgj_05NDBCVq_Y7SlJH3fo87t0VALlJJdrG9c&_nc_ohc=h-qILoShrCcQ7kNvwEGAMXm&_nc_gid=RwdnE0mOpKW9Obvvm2aV-w&edm=AJhczIQBAAAA&ccb=7-5&oh=00_AfpupD_1ez_seGJRXR9TPMOfW2iHH8NsE5CfDERWpuUgGQ&oe=696D36B7&_nc_sid=4a2096,1806,0,18551,3872,0,"['https://instagram.fhan4-6.fna.fbcdn.net/v/t51.2885-15/613560039_770997066018212_3227950285810353508_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuRkVFRC5pbWFnZV91cmxnZW4uNjQweDY0MC5zZHIuZjcxODc4LmRlZmF1bHRfY292ZXJfZnJhbWUuYzIifQ&_nc_ht=instagram.fhan4-6.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QEMgDyq-qc19kk67ad_wAMNFs3fWoXgj_05NDBCVq_Y7SlJH3fo87t0VALlJJdrG9c&_nc_ohc=UAM_TGvuPkkQ7kNvwHDgCC2&_nc_gid=RwdnE0mOpKW9Obvvm2aV-w&edm=AJhczIQBAAAA&ccb=7-5&ig_cache_key=MzgwNzQxNTcxNzY2MzI0NTI2MA%3D%3D.3-ccb7-5&oh=00_AfqLuGBQJ1vDQFBpt0yMkpswI9Iy-5OBHvMJ13qHA0K4-g&oe=696D1D88&_nc_sid=4a2096', 'https://instagram.fhan4-5.fna.fbcdn.net/o1/v/t16/f2/m84/AQOeeUQyfGMDqdfH1tZeeEFn7TD_PAbkvPEnPPxOB-_ziyqvFCtLilJz1rPbLOysc7Hn5RpHzqMHy7Q-oqFDierGTbT_SgzGfRecP5w.mp4?_nc_cat=102&_nc_oc=AdmK0p-KbcxyF-EFWzxTYOuY3MqYD-mdODZ6bjlEvCpvqtHBZXvjfh062K8drI9f2M0&_nc_sid=5e9851&_nc_ht=instagram.fhan4-5.fna.fbcdn.net&_nc_ohc=qrq3qP49wjkQ7kNvwFIHpQS&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoyMzEwMTM3NDA5NDU1NDM2LCJhc3NldF9hZ2VfZGF5cyI6MywidmlfdXNlY2FzZV9pZCI6MTAxNjQsImR1cmF0aW9uX3MiOjEyOSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=RwdnE0mOpKW9Obvvm2aV-w&_nc_zt=28&vs=b67aee4fac9da23a&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC9DODQ1RDdCRjU3MDEwMTA3REY4NDAzQTEwN0E2NEVCNV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRUR4WXlSNHNQYUJmOGNGQUNJdE1za0RkSTVVYnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmmJXi-tjDmggVAigCQzMsF0BgKsi0OVgQGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&oh=00_AfplhLrnebKpSDYqBcL9llfwtcMCXEvEZMo0X7bHqxf2qQ&oe=69692A3E']",,https://www.threads.net/@senchrismurphy/post/DTWqGwzjoPM,[],"{'likes': 18551, 'reposts': 3602, 'quotes': 270}",threads,3807415717663245260,Senator Chris Murphy,,"I can't believe I'm posting this video - but we actually have to have a conversation about the real world implications of America going to war over Greenland. 

Let me walk you through it. It doesn't turn out well for us.",threads,77691279501,senchrismurphy
[],2026-01-14T16:25:52.436660+07:00,"📰 BREAKING NEWS: Kim's Korean Kinship: 'Pyongyang's Persian Pledge Punches Yankee!' 🇰🇵🇮🇷🇺🇸

North Korea vows to vault into the fray if U.S. unleashes on Iran, a defiant duo against empire's endless enmity. According to the Brics News, it's multipolar muscle mocking unipolar missile madness, as BRICS bolsters Tehran's titan against Yankee war whims.

Is this a sign of progress or a potential flashpoint? Share your view. ⬇️",2026-01-14T10:51:43+07:00,,3809624916921289667,threads,threads.com,threads_crawler_v1,https://www.threads.net/@brics_countries/post/DTega18kgvD,https://instagram.fhan3-2.fna.fbcdn.net/v/t51.2885-19/358166998_604475065168903_6889593534751746241_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41NTQuYzIifQ&_nc_ht=instagram.fhan3-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEMgDyq-qc19kk67ad_wAMNFs3fWoXgj_05NDBCVq_Y7SlJH3fo87t0VALlJJdrG9c&_nc_ohc=Hv_A7fWTlyIQ7kNvwF1rmBj&_nc_gid=RwdnE0mOpKW9Obvvm2aV-w&edm=AJhczIQBAAAA&ccb=7-5&oh=00_Afo1Yl_n4T8Tea-a0XoluCfd-uSoC0tuf9vIY_rwiqGXAg&oe=696D4877&_nc_sid=4a2096,0,0,30,3,0,['https://instagram.fhan3-3.fna.fbcdn.net/v/t51.2885-15/616088793_17940851673105071_5288330787262624292_n.heic?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuRkVFRC5pbWFnZV91cmxnZW4uMTQ0MHgxODAxLnNkci5mODI3ODcuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=instagram.fhan3-3.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QEMgDyq-qc19kk67ad_wAMNFs3fWoXgj_05NDBCVq_Y7SlJH3fo87t0VALlJJdrG9c&_nc_ohc=qXoLdS6vF8YQ7kNvwGYmorM&_nc_gid=RwdnE0mOpKW9Obvvm2aV-w&edm=AJhczIQBAAAA&ccb=7-5&ig_cache_key=MzgwOTYyNDkxNjkyMTI4OTY2Nw%3D%3D.3-ccb7-5&oh=00_AfpsiST4xY4DwuIuhjHwE2R5oYRzk3W3wBJpBy1VDFh_cA&oe=696D3D7A&_nc_sid=4a2096'],,https://www.threads.net/@brics_countries/post/DTega18kgvD,[],"{'likes': 30, 'reposts': 3, 'quotes': 0}",threads,3809624916921289667,BRICS NEWS,,"📰 BREAKING NEWS: Kim's Korean Kinship: 'Pyongyang's Persian Pledge Punches Yankee!' 🇰🇵🇮🇷🇺🇸

North Korea vows to vault into the fray if U.S. unleashes on Iran, a defiant duo against empire's endless enmity. According to the Brics News, it's multipolar muscle mocking unipolar missile madness, as BRICS bolsters Tehran's titan against Yankee war whims.

Is this a sign of progress or a potential flashpoint? Share your view. ⬇️",threads,63248249070,brics_countries
[],2026-01-14T16:25:52.436691+07:00,"We are in a Civil War, America is just in denial. Get out in the streets and stand with your fellow Americans against this tyrannical regime & it’s Gestapo.",2026-01-14T10:46:23+07:00,,3809622253034673688,threads,threads.com,threads_crawler_v1,https://www.threads.net/@dannykpolitics/post/DTef0FAjhYY,https://instagram.fhan3-3.fna.fbcdn.net/v/t51.2885-19/447801619_432618052892676_827955217001161532_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41MTIuYzIifQ&_nc_ht=instagram.fhan3-3.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QEMgDyq-qc19kk67ad_wAMNFs3fWoXgj_05NDBCVq_Y7SlJH3fo87t0VALlJJdrG9c&_nc_ohc=4uvcjBo_b7YQ7kNvwFKb4LX&_nc_gid=RwdnE0mOpKW9Obvvm2aV-w&edm=AJhczIQBAAAA&ccb=7-5&oh=00_AfpHNb8QkGVLE0SAtnP7R6GZU1yywQaLulEAjozRsSoByw&oe=696D372F&_nc_sid=4a2096,53,0,179,25,0,[],,https://www.threads.net/@dannykpolitics/post/DTef0FAjhYY,[],"{'likes': 179, 'reposts': 24, 'quotes': 1}",threads,3809622253034673688,Danny Krikorian,,"We are in a Civil War, America is just in denial. Get out in the streets and stand with your fellow Americans against this tyrannical regime & it’s Gestapo.",threads,69805090433,dannykpolitics
[],2026-01-14T16:25:52.436721+07:00,"Donald Trump vows a day of ""reckoning"" is coming for the people of Minnesota.",2026-01-13T20:47:06+07:00,,3809199820964490391,threads,threads.com,threads_crawler_v1,https://www.threads.net/@aaronparnas/post/DTc_w4fEeyX,https://instagram.fhan3-3.fna.fbcdn.net/v/t51.2885-19/363308494_227453469765682_4538736073011655090_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fhan3-3.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QEMgDyq-qc19kk67ad_wAMNFs3fWoXgj_05NDBCVq_Y7SlJH3fo87t0VALlJJdrG9c&_nc_ohc=3V5VNFrl5igQ7kNvwGqi85H&_nc_gid=RwdnE0mOpKW9Obvvm2aV-w&edm=AJhczIQBAAAA&ccb=7-5&oh=00_AfqDzwpm8P0vWeZ5ylCwD0qlUIUY84sCMlo0aW7ae2TU8g&oe=696D207B&_nc_sid=4a2096,2412,0,5791,1030,0,['https://instagram.fhan4-3.fna.fbcdn.net/v/t51.2885-15/613154222_17938974405105168_5217990462751882072_n.jpg?stp=cp6_dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuRkVFRC5pbWFnZV91cmxnZW4uMTE1NHgxMjM2LnNkci5mODI3ODcuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=instagram.fhan4-3.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QEMgDyq-qc19kk67ad_wAMNFs3fWoXgj_05NDBCVq_Y7SlJH3fo87t0VALlJJdrG9c&_nc_ohc=W4_JvFBy1FwQ7kNvwH1EAwV&_nc_gid=RwdnE0mOpKW9Obvvm2aV-w&edm=AJhczIQBAAAA&ccb=7-5&ig_cache_key=MzgwOTE5OTgyMDk2NDQ5MDM5MQ%3D%3D.3-ccb7-5&oh=00_AfqYSMLIgdaOXasRJVUm4-5r5RmVJHMkZ4Hm8OGj7nBSDA&oe=696D3EC7&_nc_sid=4a2096'],,https://www.threads.net/@aaronparnas/post/DTc_w4fEeyX,[],"{'likes': 5791, 'reposts': 839, 'quotes': 191}",threads,3809199820964490391,Aaron Parnas,,"Donald Trump vows a day of ""reckoning"" is coming for the people of Minnesota.",threads,63265609167,aaronparnas
[],2026-01-14T16:25:52.436754+07:00,Chứ phải ghi sao nữa? The Resistance War against America? Rồi sao tụi đó biết nước nào chống Mỹ?,2026-01-14T03:10:23+07:00,,3809392733354941127,threads,threads.com,threads_crawler_v1,https://www.threads.net/@bluecat_2802/post/DTdroIJk1rH,https://instagram.fhan3-4.fna.fbcdn.net/v/t51.2885-19/541840710_17923075119106564_1432924237088431670_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zMjAuYzIifQ&_nc_ht=instagram.fhan3-4.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QEMgDyq-qc19kk67ad_wAMNFs3fWoXgj_05NDBCVq_Y7SlJH3fo87t0VALlJJdrG9c&_nc_ohc=qN46e5BPfcgQ7kNvwFYNi16&_nc_gid=RwdnE0mOpKW9Obvvm2aV-w&edm=AJhczIQBAAAA&ccb=7-5&oh=00_Afpg_IL8psVA3QKAhnRBExKbhzflofe1_tWduDDX2xaPxg&oe=696D200A&_nc_sid=4a2096,6,0,22,0,0,[],,https://www.threads.net/@bluecat_2802/post/DTdroIJk1rH,[],"{'likes': 22, 'reposts': 0, 'quotes': 0}",threads,3809392733354941127,bluecvnt,,Chứ phải ghi sao nữa? The Resistance War against America? Rồi sao tụi đó biết nước nào chống Mỹ?,threads,63245066563,bluecat_2802
[],2026-01-14T16:25:52.436786+07:00,"Everyone who thinks Trump is in strong position in regard to Greenland and Canada, he is in position that is very weak. If he moves against either Canada or Greenland, Canada or Denmark will invoke article 5 of the NATO charter. The war will be over with a few computer clicks, the NATO nations hold trillions of dollars of US bonds, these will be dumped, bringing a depression that will be worse the depression the US suffered from in the 1930’s.",2026-01-13T23:09:14+07:00,,3809271359424310081,threads,threads.com,threads_crawler_v1,https://www.threads.net/@john.macdonald.5070/post/DTdQB53jitB,https://instagram.fhan4-3.fna.fbcdn.net/v/t51.2885-19/358371336_2514409022046034_1694573550444728174_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44MDAuYzIifQ&_nc_ht=instagram.fhan4-3.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QEMgDyq-qc19kk67ad_wAMNFs3fWoXgj_05NDBCVq_Y7SlJH3fo87t0VALlJJdrG9c&_nc_ohc=7YhprtM5XmIQ7kNvwEFy2Io&_nc_gid=RwdnE0mOpKW9Obvvm2aV-w&edm=AJhczIQBAAAA&ccb=7-5&oh=00_Afo7pgRNg1VFhSRAAsbUSIAJl63LMv4uSpbhe2VwsJoz_g&oe=696D404C&_nc_sid=4a2096,130,0,1394,201,0,[],,https://www.threads.net/@john.macdonald.5070/post/DTdQB53jitB,[],"{'likes': 1394, 'reposts': 193, 'quotes': 8}",threads,3809271359424310081,John MacDonald,,"Everyone who thinks Trump is in strong position in regard to Greenland and Canada, he is in position that is very weak. If he moves against either Canada or Greenland, Canada or Denmark will invoke article 5 of the NATO charter. The war will be over with a few computer clicks, the NATO nations hold trillions of dollars of US bonds, these will be dumped, bringing a depression that will be worse the depression the US suffered from in the 1930’s.",threads,63121084621,john.macdonald.5070
